,extended,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
88,0,0,1.0,1,0,2,3,524,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
89,0,0,0.0,1,0,3,20,1619,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
90,0,0,0.0,1,0,2,14,2526,0,9,62.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
91,0,0,0.0,1,1,3,14,1265,0,6,2.0,-9,0.0,Boko Haram
92,0,0,0.0,1,0,3,7,4151,0,6,1.0,1,0.0,Shining Path (SL)
93,0,0,0.0,1,0,2,2,3555,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
94,0,0,0.0,1,0,3,3,85,0,6,1.0,0,0.0,Maoists
95,0,0,0.0,1,0,2,14,931,0,5,13.0,0,0.0,Taliban
96,1,0,0.0,1,0,6,12,3068,0,5,0.0,0,1.0,Muslim extremists
97,0,0,1.0,0,0,3,20,6,0,6,0.0,0,0.0,Maoists
98,0,0,0.0,1,0,3,4,1720,0,6,6.0,1,0.0,Taliban
99,0,0,0.0,1,0,3,2,4118,0,6,0.0,1,0.0,Shining Path (SL)
100,0,0,0.0,1,0,2,3,1091,0,5,2.0,1,0.0,Basque Fatherland and Freedom (ETA)
101,0,0,0.0,1,0,2,4,1768,0,5,3.0,1,0.0,Nicaraguan Democratic Force (FDN)
102,0,0,1.0,1,0,3,1,284,0,6,1.0,1,0.0,African National Congress (South Africa)
103,0,0,0.0,1,0,1,4,752,0,5,1.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
104,0,0,0.0,1,0,2,15,1257,0,5,144.0,1,0.0,Boko Haram
105,0,0,0.0,1,0,6,4,3448,0,5,0.0,0,1.0,New People's Army (NPA)
106,0,0,0.0,0,1,3,14,1273,0,6,1.0,0,0.0,Boko Haram
107,0,0,0.0,1,0,2,3,92,0,5,1.0,1,0.0,Taliban
108,0,1,1.0,1,1,3,3,20,0,2,1.0,-9,0.0,Al-Qaida in Iraq
109,0,0,0.0,1,0,7,16,3372,0,8,0.0,1,0.0,New People's Army (NPA)
110,0,0,0.0,1,0,3,19,2735,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
111,0,0,0.0,1,0,2,8,2859,0,9,0.0,0,0.0,Maoists
112,0,0,0.0,1,0,3,4,219,0,6,0.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
113,0,0,0.0,1,0,3,1,587,0,6,11.0,1,0.0,Boko Haram
114,0,0,0.0,1,0,3,3,1209,0,6,1.0,1,0.0,Boko Haram
115,0,0,0.0,1,0,2,4,497,1,9,1.0,0,0.0,Muslim extremists
116,0,0,0.0,1,0,3,1,1076,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
117,0,1,0.0,1,0,7,1,3579,0,5,12.0,1,0.0,Nicaraguan Democratic Force (FDN)
118,1,0,0.0,1,0,6,14,29,0,5,0.0,0,1.0,Abu Sayyaf Group (ASG)
119,0,0,0.0,0,0,3,2,2806,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
120,0,0,0.0,1,0,3,19,4114,0,6,0.0,1,0.0,Shining Path (SL)
121,0,0,1.0,1,0,3,14,925,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
122,0,0,0.0,1,0,2,14,6,0,5,5.0,0,0.0,Maoists
123,0,0,0.0,1,0,3,14,2793,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
124,0,0,0.0,1,0,2,4,48,0,6,1.0,0,0.0,Donetsk People's Republic
125,0,0,0.0,1,0,6,14,27,0,5,4.0,0,1.0,Fulani extremists
126,0,1,0.0,1,0,3,4,12,0,6,0.0,0,0.0,Maoists
127,0,0,0.0,1,0,3,19,1704,0,6,2.0,1,0.0,Donetsk People's Republic
128,0,0,0.0,1,0,3,3,559,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
129,0,0,0.0,1,0,3,1,512,0,6,6.0,1,0.0,Al-Shabaab
130,0,1,0.0,1,0,2,14,13,0,5,0.0,-9,0.0,Taliban
131,0,0,1.0,1,0,3,14,13,0,6,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
132,0,0,1.0,1,0,2,14,27,0,5,1.0,0,0.0,Fulani extremists
133,0,0,0.0,0,0,1,15,3095,0,5,0.0,1,0.0,Muslim extremists
134,0,0,0.0,1,0,3,14,2790,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
135,0,0,0.0,1,1,3,4,2288,0,6,7.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
136,0,0,0.0,1,0,3,21,3923,0,6,0.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
137,0,0,0.0,1,1,3,4,2333,0,6,12.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
138,0,0,1.0,1,0,3,9,4811,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
139,0,0,1.0,1,0,2,14,27,0,5,4.0,1,0.0,Boko Haram
140,0,0,0.0,1,0,7,2,1798,0,8,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
141,0,0,0.0,1,0,2,4,20,0,5,4.0,0,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
142,0,0,0.0,1,0,2,4,562,0,5,14.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
143,0,0,0.0,1,0,3,19,356,0,6,0.0,1,0.0,African National Congress (South Africa)
144,0,0,1.0,1,0,3,14,1291,0,6,1.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
145,0,0,0.0,1,0,2,14,1823,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
146,0,0,0.0,1,0,2,14,1424,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
147,0,0,0.0,0,0,6,14,1719,0,5,0.0,0,0.0,Donetsk People's Republic
148,0,0,0.0,1,0,3,2,4360,0,6,1.0,1,0.0,Sikh Extremists
149,1,0,0.0,1,0,6,14,4458,0,5,0.0,0,1.0,Taliban
150,0,0,1.0,1,0,3,1,1573,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
151,0,0,0.0,1,0,3,4,4565,0,6,0.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
152,0,0,0.0,1,0,2,3,12,0,5,1.0,0,0.0,Maoists
153,0,0,0.0,1,0,3,1,1043,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
154,0,0,0.0,1,0,2,3,20,0,6,3.0,0,0.0,Muslim extremists
155,0,0,1.0,1,0,2,14,554,0,5,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
156,0,0,0.0,1,0,1,17,2515,0,5,2.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
157,0,0,0.0,1,0,3,15,4174,0,6,0.0,1,0.0,Shining Path (SL)
158,0,0,1.0,1,0,3,1,1088,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
159,0,0,0.0,1,0,3,3,2088,0,6,1.0,1,0.0,Irish Republican Army (IRA)
160,0,1,0.0,1,0,6,14,2433,0,5,0.0,0,1.0,Kurdistan Workers' Party (PKK)
161,0,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
162,0,0,0.0,1,0,3,3,2615,0,6,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
163,0,0,0.0,1,0,3,3,2530,0,6,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
164,0,0,0.0,1,0,3,2,3622,0,6,0.0,1,0.0,Palestinians
165,0,0,1.0,1,0,2,14,27,0,5,0.0,0,0.0,Boko Haram
166,0,0,0.0,1,0,3,14,1065,0,6,6.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
167,0,0,0.0,1,0,2,4,2612,0,5,35.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
168,0,0,0.0,0,0,1,12,2209,0,6,0.0,0,0.0,Irish Republican Army (IRA)
169,0,0,0.0,1,0,2,14,486,0,5,15.0,1,0.0,Boko Haram
170,0,0,1.0,1,0,2,14,27,0,5,9.0,-9,0.0,Fulani extremists
171,0,0,0.0,1,0,2,17,4474,0,5,1.0,0,0.0,Taliban
172,0,0,0.0,1,0,1,4,840,0,5,1.0,0,0.0,Al-Shabaab
173,0,0,0.0,1,0,1,14,3710,0,9,1.0,0,0.0,Palestinians
174,0,0,1.0,1,0,2,4,20,0,6,1.0,1,0.0,Muslim extremists
175,0,0,0.0,0,0,1,4,2213,0,6,0.0,1,0.0,Irish Republican Army (IRA)
176,0,0,0.0,1,0,3,14,2607,0,6,2.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
177,0,0,0.0,1,0,6,2,2930,0,5,1.0,0,1.0,Maoists
178,0,1,0.0,1,0,2,4,2901,0,5,8.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
179,0,0,0.0,1,0,2,2,3980,0,5,1.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
180,0,1,0.0,1,0,2,4,1762,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
181,0,1,1.0,1,0,2,4,48,0,6,0.0,0,0.0,Donetsk People's Republic
182,0,0,0.0,1,0,3,21,3148,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
183,1,1,1.0,1,0,6,3,2901,0,6,8.0,-9,1.0,Tehrik-i-Taliban Pakistan (TTP)
184,0,0,0.0,1,0,2,3,1106,0,5,0.0,1,0.0,National Liberation Army of Colombia (ELN)
185,0,0,0.0,1,0,3,1,1099,0,6,0.0,1,0.0,Basque Fatherland and Freedom (ETA)
186,0,0,0.0,1,0,3,21,276,0,6,0.0,1,0.0,African National Congress (South Africa)
187,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Kurdistan Workers' Party (PKK)
188,0,0,0.0,1,0,1,14,3847,0,5,4.0,0,0.0,Shining Path (SL)
189,0,0,0.0,1,0,8,2,3676,0,2,0.0,1,0.0,Palestinians
190,0,0,1.0,1,0,3,14,1291,0,6,0.0,-9,0.0,Houthi extremists (Ansar Allah)
191,0,0,1.0,1,0,2,14,1450,0,5,1.0,-9,0.0,Communist Party of India - Maoist (CPI-Maoist)
192,0,0,0.0,1,0,3,1,2064,0,6,1.0,1,0.0,Irish Republican Army (IRA)
193,0,0,0.0,1,0,2,4,1762,0,5,3.0,1,0.0,Revolutionary Armed Forces of Colombia (FARC)
194,0,1,0.0,1,0,7,1,3582,0,5,1.0,1,0.0,Nicaraguan Democratic Force (FDN)
195,0,0,0.0,1,0,2,4,3953,0,5,1.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
196,0,0,0.0,1,0,3,3,298,0,6,0.0,1,0.0,African National Congress (South Africa)
197,0,0,1.0,1,0,3,1,542,0,6,0.0,0,0.0,Al-Qaida in Iraq
198,0,0,0.0,1,0,7,14,3777,0,8,0.0,1,0.0,Palestinians
199,0,0,0.0,1,0,2,3,2510,0,5,1.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
200,0,0,0.0,1,0,3,6,3178,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
201,0,0,0.0,1,0,1,1,4309,0,5,3.0,0,0.0,Sikh Extremists
202,0,0,0.0,1,0,3,2,1589,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
203,0,0,1.0,0,0,1,2,91,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
204,0,1,0.0,1,0,2,4,12,0,5,0.0,1,0.0,Palestinians
205,0,0,0.0,0,1,3,14,27,0,6,2.0,0,0.0,Islamic State of Iraq and the Levant (ISIL)
206,0,0,0.0,1,0,3,14,4666,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
207,0,0,0.0,1,0,2,14,1312,0,5,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
208,0,0,0.0,1,0,3,15,90,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
209,0,0,0.0,1,0,3,11,907,0,6,2.0,1,0.0,Al-Shabaab
210,0,0,0.0,1,0,2,14,205,0,5,25.0,1,0.0,Boko Haram
211,0,0,0.0,1,0,2,4,185,0,5,1.0,0,0.0,Abu Sayyaf Group (ASG)
212,0,0,0.0,1,0,2,4,3325,0,5,4.0,1,0.0,New People's Army (NPA)
213,1,0,0.0,1,0,6,3,1923,0,5,0.0,0,1.0,Fulani extremists
214,0,0,0.0,1,0,3,15,2773,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
215,0,0,0.0,0,0,1,17,701,0,6,0.0,-9,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
216,0,0,1.0,1,0,3,4,524,0,6,4.0,1,0.0,Donetsk People's Republic
217,0,0,0.0,0,0,3,19,2582,0,6,0.0,0,0.0,Liberation Tigers of Tamil Eelam (LTTE)
218,0,0,0.0,0,0,1,2,857,0,6,0.0,1,0.0,Al-Shabaab
219,0,0,0.0,1,0,1,2,3892,0,5,2.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
220,0,0,0.0,1,0,3,8,80,0,6,1.0,1,0.0,Basque Fatherland and Freedom (ETA)
221,0,0,0.0,1,0,2,3,559,0,5,2.0,1,0.0,Al-Qaida in the Arabian Peninsula (AQAP)
222,0,0,0.0,1,0,3,2,312,0,6,3.0,1,0.0,African National Congress (South Africa)
223,0,0,1.0,1,1,3,4,551,0,6,4.0,-9,0.0,Al-Qaida in Iraq
224,0,0,0.0,1,0,3,15,90,0,6,1.0,1,0.0,Shining Path (SL)
225,0,0,0.0,1,0,2,3,4117,0,5,0.0,1,0.0,Shining Path (SL)
226,0,0,0.0,0,0,6,2,1965,0,5,2.0,0,1.0,Houthi extremists (Ansar Allah)
227,0,0,0.0,1,0,3,4,1762,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
228,0,0,0.0,1,0,1,7,4842,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
229,0,0,0.0,1,0,3,15,570,0,6,0.0,1,0.0,Al-Qaida in Iraq
230,1,0,0.0,1,0,2,14,1346,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
231,0,0,1.0,1,0,3,14,4152,0,6,0.0,1,0.0,Shining Path (SL)
232,0,0,0.0,1,0,3,4,1720,0,6,2.0,1,0.0,Islamic State of Iraq and the Levant (ISIL)
233,0,0,1.0,1,0,3,1,4829,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
234,0,1,0.0,1,0,3,4,844,0,6,1.0,1,0.0,Al-Shabaab
235,0,0,0.0,1,0,1,2,4146,0,5,1.0,0,0.0,Shining Path (SL)
236,1,0,0.0,1,0,2,14,4561,0,5,4.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
237,0,0,1.0,1,0,3,17,489,0,6,0.0,1,0.0,Al-Qaida in Iraq
238,0,0,0.0,1,0,3,3,876,0,6,1.0,0,0.0,Al-Shabaab
239,0,0,0.0,1,0,2,4,3058,0,9,0.0,0,0.0,Muslim extremists
240,0,0,0.0,1,0,1,3,1025,0,5,3.0,0,0.0,Basque Fatherland and Freedom (ETA)
241,1,0,0.0,1,0,6,14,4576,0,5,0.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
242,0,1,0.0,1,0,2,3,1401,0,9,1.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
243,0,0,0.0,1,0,1,1,1057,0,5,1.0,0,0.0,Basque Fatherland and Freedom (ETA)
244,0,0,1.0,1,0,3,21,1764,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
245,0,0,0.0,1,0,1,14,3731,0,5,0.0,0,0.0,Palestinians
246,0,0,1.0,1,0,1,14,4253,0,5,1.0,0,0.0,Sikh Extremists
247,0,0,0.0,1,0,3,21,3148,0,6,0.0,1,0.0,National Liberation Army of Colombia (ELN)
248,0,0,1.0,1,0,3,4,1981,0,6,0.0,0,0.0,Houthi extremists (Ansar Allah)
249,1,0,0.0,1,0,6,1,733,0,5,0.0,0,1.0,Al-Qaida in the Arabian Peninsula (AQAP)
250,0,0,0.0,1,0,2,4,562,0,5,0.0,1,0.0,Nicaraguan Democratic Force (FDN)
251,0,1,0.0,1,0,3,3,2592,0,6,10.0,1,0.0,Liberation Tigers of Tamil Eelam (LTTE)
252,0,0,1.0,1,0,3,14,1730,0,6,4.0,-9,0.0,Houthi extremists (Ansar Allah)
253,0,0,0.0,0,0,2,3,175,0,6,0.0,0,0.0,Muslim extremists
254,0,0,0.0,1,0,2,4,1773,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
255,0,0,0.0,1,0,2,1,3179,0,5,3.0,1,0.0,National Liberation Army of Colombia (ELN)
256,0,0,0.0,1,0,2,4,1839,0,5,20.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
257,0,0,0.0,1,0,2,3,12,0,6,5.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
258,0,0,0.0,1,0,7,1,4171,0,8,0.0,1,0.0,Shining Path (SL)
259,0,1,0.0,1,0,3,3,3027,0,6,3.0,0,0.0,Muslim extremists
260,0,0,1.0,1,0,3,21,2716,0,6,0.0,1,0.0,Manuel Rodriguez Patriotic Front (FPMR)
261,0,0,0.0,0,0,3,20,6,0,6,0.0,0,0.0,Revolutionary Armed Forces of Colombia (FARC)
262,0,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
263,0,0,0.0,1,0,2,14,814,0,5,1.0,0,0.0,Houthi extremists (Ansar Allah)
264,0,0,0.0,1,0,3,3,559,0,6,2.0,1,0.0,Kurdistan Workers' Party (PKK)
265,0,0,1.0,1,0,3,14,1291,0,6,1.0,-9,0.0,Islamic State of Iraq and the Levant (ISIL)
266,0,0,0.0,1,0,3,4,48,0,6,2.0,-9,0.0,Kurdistan Workers' Party (PKK)
267,0,0,0.0,0,0,1,14,3644,0,9,0.0,0,0.0,Palestinians
268,0,0,0.0,1,0,5,10,4799,0,5,0.0,1,1.0,Tupac Amaru Revolutionary Movement (MRTA)
269,0,0,0.0,1,0,3,4,2486,0,6,3.0,-9,0.0,Liberation Tigers of Tamil Eelam (LTTE)
270,0,0,0.0,1,0,3,14,1340,0,6,3.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
271,0,0,1.0,1,0,3,15,101,0,6,0.0,1,0.0,Abu Sayyaf Group (ASG)
272,0,0,0.0,0,0,1,2,3891,0,5,0.0,-9,0.0,Revolutionary Armed Forces of Colombia (FARC)
273,0,0,1.0,1,0,3,14,1065,0,6,0.0,1,0.0,Kurdistan Workers' Party (PKK)
274,0,0,0.0,1,0,2,1,1816,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
